data_acidente,tipo_via,dia_acidente,mes_acidente,ano_acidente,ano_e_mes,dia_da_semana,hora_acidente,turno,municipio,regiao_administrativa,logradouro,numero_KM,jurisdicao,administracao,conservacao,LAT_(GEO),LONG_(GEO),outro_veiculo_envolvido,veiculo_vitima,tipo_acidente,fatal
31.12.20,NAO DISPONIVEL,31,DEZEMBRO,2020,2020.12,QUINTA,04:30:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,MOTOCICLETA,OUTROS,1
31.12.20,Vias Municipais,31,DEZEMBRO,2020,2020.12,QUINTA,02:10:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,RUA DA CONSOLACAO,"2333,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-23,555,017,832,422,400","-4,666,174,107,833,110",,PEDESTRE,ATROPELAMENTO,1
30.12.20,Vias Municipais,30,DEZEMBRO,2020,2020.12,QUARTA,19:40:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,RUA TABATINGUERA,"21,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-2,355,228,153,170,900","-4,663,277,060,000,000",AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
29.12.20,Vias Municipais,29,DEZEMBRO,2020,2020.12,TERCA,13:45:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA DONA BELMIRA MARIN,"2080,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.37469E+14,-4.66879E+14,AUTOMOVEL,MOTOCICLETA,COLISAO,1
29.12.20,Vias Municipais,29,DEZEMBRO,2020,2020.12,TERCA,04:45:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA WASHINGTON LUIS,"7023,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23619763969,-4.66621E+14,MOTOCICLETA,PEDESTRE,ATROPELAMENTO,1
28.12.20,Rodovias,28,DEZEMBRO,2020,2020.12,SEGUNDA,19:00:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,BR 381,"85,0",FEDERAL,CONCESSION\'c1RIA-ANTT,AUTOPISTA FERN\'c3O DIAS,"-2,345,775,816,289,000","-4,657,131,495,358,730",AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
28.12.20,Rodovias,28,DEZEMBRO,2020,2020.12,SEGUNDA,19:00:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,BR 381,"85,0",FEDERAL,CONCESSION\'c1RIA-ANTT,AUTOPISTA FERN\'c3O DIAS,"-2,345,775,816,289,000","-4,657,131,495,358,730",AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
28.12.20,Vias Municipais,28,DEZEMBRO,2020,2020.12,SEGUNDA,10:20:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,RUA ACAILANDIA,"200,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-23,474,190,984,133,300","-46,562,306,786,509,200",,MOTOCICLETA,OUTROS,1
27.12.20,Rodovias,27,DEZEMBRO,2020,2020.12,DOMINGO,09:29:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,SP 070,"15,3",ESTADUAL,CONCESSION\'c1RIA-ARTESP,ECOPISTAS,"-23,496,411,162,431,500","-4,652,394,448,049,950",,AUTOMOVEL,CHOQUE,1
27.12.20,NAO DISPONIVEL,27,DEZEMBRO,2020,2020.12,DOMINGO,NAO DISPONIVEL,NAO DISPONIVEL,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,MOTOCICLETA,NAO DISPONIVEL,1
26.12.20,Vias Municipais,27,DEZEMBRO,2020,2020.12,SABADO,03:50:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA ATLANTICA,"5135,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-23,710,813,303,000,000","-4,671,102,264,418,210",AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
26.12.20,Vias Municipais,26,DEZEMBRO,2020,2020.12,SABADO,02:43:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,ESTRADA DAS TAIPAS,"2460,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-2,343,867,916,845,670","-4,672,942,468,650,600",,MOTOCICLETA,CHOQUE,1
25.12.20,Vias Municipais,25,DEZEMBRO,2020,2020.12,SEXTA,02:00:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,RUA MIGUEL FERREIRA DE MELO,"8,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-23,629,213,402,277,900","-4,644,444,764,662,340",,MOTOCICLETA,OUTROS,1
24.12.20,Vias Municipais,25,DEZEMBRO,2020,2020.12,QUINTA,17:30:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,RUA COMENDADOR ANTUNES DOS SANTOS,"52,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.36753E+14,-4.67589E+14,AUTOMOVEL,MOTOCICLETA,COLISAO,1
25.12.20,Vias Municipais,25,DEZEMBRO,2020,2020.12,SEXTA,08:15:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA AIRTON PRETINI,"410,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-23,524,794,561,623,500","-46,556,517,269,317,100",,AUTOMOVEL,CHOQUE,1
08.12.20,Vias Municipais,25,DEZEMBRO,2020,2020.12,TERCA,21:55:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,RUA GUARAREMA,"385,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-2,360,936,462,263,990","-46,625,840,213,493,900",AUTOMOVEL,AUTOMOVEL,COLISAO,1
25.12.20,Vias Municipais,25,DEZEMBRO,2020,2020.12,SEXTA,06:40:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,ESTRADA TURISTICA DO JARAGUA,"833,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-23,487,367,560,249,500","-4,675,690,361,349,390",,MOTOCICLETA,CHOQUE,1
23.12.20,Vias Municipais,23,DEZEMBRO,2020,2020.12,QUARTA,11:59:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,RUA TREVO DE SANTA MARIA,"163,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35194E+12,-4.64618E+12,,BICICLETA,OUTROS,1
23.12.20,Vias Municipais,23,DEZEMBRO,2020,2020.12,QUARTA,10:45:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,ESTRADA DO CAMPO LIMPO,"5930,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23648677673,-4.67534E+14,CAMINHAO,MOTOCICLETA,OUTROS,1
23.12.20,Vias Municipais,23,DEZEMBRO,2020,2020.12,QUARTA,17:45:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,ESTRADA DE PERUS,"10,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.34064E+14,-46767634132,CAMINHAO,MOTOCICLETA,OUTROS,1
18.12.20,Vias Municipais,22,DEZEMBRO,2020,2020.12,SEXTA,17:00:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,ESTRADA DE ITAPECERICA,"1661,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.36481E+14,-4.67484E+13,,MOTOCICLETA,OUTROS,1
22.12.20,Vias Municipais,22,DEZEMBRO,2020,2020.12,TERCA,02:55:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA ELISIO CORDEIRO DE SIQUEIRA,"879,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23499395802,-46746989307,,AUTOMOVEL,CHOQUE,1
20.12.20,NAO DISPONIVEL,21,DEZEMBRO,2020,2020.12,DOMINGO,NAO DISPONIVEL,NAO DISPONIVEL,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,AUTOMOVEL,CHOQUE,1
20.12.20,Rodovias,20,DEZEMBRO,2020,2020.12,DOMINGO,02:50:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,BR 381,"85,0",FEDERAL,CONCESSION\'c1RIA-ANTT,AUTOPISTA FERN\'c3O DIAS,"-2,345,775,816,289,000","-4,657,131,495,358,730",AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
20.12.20,NAO DISPONIVEL,20,DEZEMBRO,2020,2020.12,DOMINGO,00:58:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,PEDESTRE,ATROPELAMENTO,1
19.12.20,Vias Municipais,20,DEZEMBRO,2020,2020.12,SABADO,21:50:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA PIRES DO RIO,"1550,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35081E+14,-4.64433E+14,AUTOMOVEL,MOTOCICLETA,COLISAO,1
18.12.20,Rodovias,18,DEZEMBRO,2020,2020.12,SEXTA,20:40:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,SP 015,"35,53",MUNICIPAL,PREFEITURA,PREFEITURA,"-23,520,184,243,401,000","-46,623,988,286,461,900",CAMINHAO,MOTOCICLETA,COLISAO,1
22.11.20,NAO DISPONIVEL,18,DEZEMBRO,2020,2020.12,DOMINGO,NAO DISPONIVEL,NAO DISPONIVEL,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,MOTOCICLETA,NAO DISPONIVEL,1
18.12.20,Vias Municipais,18,DEZEMBRO,2020,2020.12,SEXTA,16:45:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA FRANCISCO MORATO,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,NAO DISPONIVEL,NAO DISPONIVEL,,AUTOMOVEL,CHOQUE,1
16.12.20,Vias Municipais,17,DEZEMBRO,2020,2020.12,QUARTA,23:40:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA PAULISTA,"119,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35706E+14,-4.66452E+14,PEDESTRE,MOTOCICLETA,OUTROS,1
16.12.20,Vias Municipais,17,DEZEMBRO,2020,2020.12,QUARTA,22:30:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,RUA MARIA JOSE DE SOUZA,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,NAO DISPONIVEL,NAO DISPONIVEL,,BICICLETA,CHOQUE,1
16.12.20,Rodovias,16,DEZEMBRO,2020,2020.12,QUARTA,01:40:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,SP 015,"28,92",ESTADUAL,PREFEITURA,PREFEITURA,"-23,509,164,277,378,600","-4,671,427,794,221,340",AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
15.12.20,Vias Municipais,15,DEZEMBRO,2020,2020.12,TERCA,23:00:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA PRESIDENTE JOAO GOULART,"2020,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-23,723,568,855,592,800",-466817901,ONIBUS,MOTOCICLETA,OUTROS,1
15.12.16,NAO DISPONIVEL,15,DEZEMBRO,2020,2020.12,QUINTA,NAO DISPONIVEL,NAO DISPONIVEL,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,PEDESTRE,ATROPELAMENTO,1
14.12.20,Vias Municipais,14,DEZEMBRO,2020,2020.12,SEGUNDA,07:23:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA DOUTOR ASSIS RIBEIRO,"8012,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-2,348,540,795,903,770","-46,486,434,486,509,200",AUTOMOVEL,MOTOCICLETA,COLISAO,1
14.12.20,Vias Municipais,14,DEZEMBRO,2020,2020.12,SEGUNDA,20:27:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA SAPOPEMBA,"12047,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-23,612,546,587,446,500","-4,649,209,568,465,420",AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
13.12.20,Rodovias,13,DEZEMBRO,2020,2020.12,DOMINGO,10:00:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,SP 015,"38,11",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35306E+14,"-4,659,181,590,951,440",,MOTOCICLETA,NAO DISPONIVEL,1
13.12.20,Vias Municipais,13,DEZEMBRO,2020,2020.12,DOMINGO,06:46:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA PRESIDENTE CASTELO BRANCO,"4885,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35165E+13,-4.66635E+14,AUTOMOVEL,AUTOMOVEL,ATROPELAMENTO,1
13.12.20,Vias Municipais,13,DEZEMBRO,2020,2020.12,DOMINGO,03:30:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA RAGUEB CHOHFI,"6300,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35953E+14,-4.64328E+14,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
12.12.20,NAO DISPONIVEL,12,DEZEMBRO,2020,2020.12,SABADO,NAO DISPONIVEL,NAO DISPONIVEL,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,BICICLETA,OUTROS,1
12.12.20,Vias Municipais,12,DEZEMBRO,2020,2020.12,SABADO,20:54:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA AMADOR BUENO DA VEIGA,"591,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35222E+13,-4.65391E+11,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
12.12.20,Vias Municipais,12,DEZEMBRO,2020,2020.12,SABADO,04:30:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,ESTRADA DAS LAGRIMAS,"2500,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.36244E+14,-4.6591E+14,AUTOMOVEL,MOTOCICLETA,COLISAO,1
12.12.20,Vias Municipais,12,DEZEMBRO,2020,2020.12,SABADO,03:22:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA SAPOPEMBA,"4213,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.3577E+14,-4.65492E+14,,AUTOMOVEL,CHOQUE,1
12.12.20,Vias Municipais,12,DEZEMBRO,2020,2020.12,SABADO,00:04:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA PROFESSOR VICENTE RAO,"2121,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.36421E+14,-4.66742E+14,AUTOMOVEL,MOTOCICLETA,COLISAO,1
12.12.20,Vias Municipais,12,DEZEMBRO,2020,2020.12,SABADO,00:04:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA PROFESSOR VICENTE RAO,"2121,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.36421E+14,-4.66742E+14,AUTOMOVEL,MOTOCICLETA,COLISAO,1
11.12.20,Vias Municipais,11,DEZEMBRO,2020,2020.12,SEXTA,11:13:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA PAULA FERREIRA,"855,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-2,350,217,224,176,360","-46,707,828,500,000,000",,BICICLETA,CHOQUE,1
11.12.20,Vias Municipais,11,DEZEMBRO,2020,2020.12,SEXTA,06:45:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA DOUTORA RUTH CARDOSO,"345,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-23,523,338,180,899,800","-46,746,804,073,088,000",CAMINHAO,MOTOCICLETA,OUTROS,1
09.12.20,Vias Municipais,9,DEZEMBRO,2020,2020.12,QUARTA,16:58:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,RUA LORENZO LATORRE,"75,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-23,436,695,647,027,300","-4,675,194,067,116,460",CAMINHAO,PEDESTRE,ATROPELAMENTO,1
09.12.20,Vias Municipais,9,DEZEMBRO,2020,2020.12,QUARTA,09:40:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,RUA JUPARA,"100,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-23,537,076,493,917,100","-46,474,373,686,506,000",,AUTOMOVEL,CHOQUE,1
05.12.20,Vias Municipais,7,DEZEMBRO,2020,2020.12,SABADO,09:13:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,RUA AMILCAR PONCHIELLI,"31,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-23,677,701,217,777,500","-4,676,175,667,377,150",,PEDESTRE,ATROPELAMENTO,1
07.12.20,Vias Municipais,7,DEZEMBRO,2020,2020.12,SEGUNDA,09:30:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA DO ANASTACIO,"1145,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.34983E+14,-4.67354E+14,,AUTOMOVEL,CHOQUE,1
07.12.20,Vias Municipais,7,DEZEMBRO,2020,2020.12,SEGUNDA,23:17:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA SENADOR TEOTONIO VILELA,"2446,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.37227E+14,-4.66982E+14,,MOTOCICLETA,OUTROS,1
06.12.20,Vias Municipais,6,DEZEMBRO,2020,2020.12,DOMINGO,22:50:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,RUA LUIS MATEUS,"1000,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35512E+14,-4.64254E+14,,PEDESTRE,ATROPELAMENTO,1
06.12.20,Vias Municipais,6,DEZEMBRO,2020,2020.12,DOMINGO,19:00:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA PENHA DE FRANCA,"750,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35205E+14,-4.65466E+14,,AUTOMOVEL,CHOQUE,1
05.12.20,Vias Municipais,6,DEZEMBRO,2020,2020.12,SABADO,22:10:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,RUA MIGUEL AUZA,"319,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-23,657,871,114,815,100","-4,677,215,472,333,450",AUTOMOVEL,MOTOCICLETA,COLISAO,1
05.12.20,Vias Municipais,5,DEZEMBRO,2020,2020.12,SABADO,09:37:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA YERVANT KISSAJIKIAN,"1700,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.36738E+14,-4.66648E+14,ONIBUS,PEDESTRE,ATROPELAMENTO,1
05.12.20,Vias Municipais,5,DEZEMBRO,2020,2020.12,SABADO,06:22:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA PROFESSOR EDGAR SANTOS,"100,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35475E+14,-4.65007E+14,,MOTOCICLETA,CHOQUE,1
05.12.20,Vias Municipais,5,DEZEMBRO,2020,2020.12,SABADO,22:29:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA RAGUEB CHOHFI,"100,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-23,611,037,009,938,000","-4,647,404,714,232,710",AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
04.12.20,Vias Municipais,5,DEZEMBRO,2020,2020.12,SEXTA,21:03:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA COMENDADOR MARTINELLI,"342,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35119E+14,-4.66903E+14,CAMINHAO,MOTOCICLETA,COLISAO,1
11.11.20,NAO DISPONIVEL,4,DEZEMBRO,2020,2020.12,QUARTA,NAO DISPONIVEL,NAO DISPONIVEL,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,PEDESTRE,ATROPELAMENTO,1
04.12.20,Rodovias,4,DEZEMBRO,2020,2020.12,SEXTA,21:50:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,SP 015,NAO DISPONIVEL,NAO DISPONIVEL,PREFEITURA,PREFEITURA,NAO DISPONIVEL,NAO DISPONIVEL,,MOTOCICLETA,NAO DISPONIVEL,1
01.12.20,Vias Municipais,1,DEZEMBRO,2020,2020.12,TERCA,18:27:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,RUA DOUTOR THIRSO MARTINS,"290,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35957E+13,-4.66357E+14,,AUTOMOVEL,OUTROS,1
01.12.20,NAO DISPONIVEL,1,DEZEMBRO,2020,2020.12,TERCA,13:03:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,PEDESTRE,ATROPELAMENTO,1
01.12.20,Vias Municipais,1,DEZEMBRO,2020,2020.12,TERCA,17:10:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA CAPITAO MOR PERO DE GOIS,"11,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35858E+14,-4.65256E+14,CAMINHAO,PEDESTRE,ATROPELAMENTO,1
30.11.20,Vias Municipais,30,NOVEMBRO,2020,2020.11,SEGUNDA,02:21:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,PARTICULAR DOIS,"34,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-23,649,956,116,144,300","-46,592,008,658,211,200",,MOTOCICLETA,OUTROS,1
30.11.20,Vias Municipais,30,NOVEMBRO,2020,2020.11,SEGUNDA,09:10:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,RUA AUGUSTO RODRIGUES,"530,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-23,436,112,639,060,600","-4,657,777,639,999,630",AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
25.11.20,Vias Municipais,29,NOVEMBRO,2020,2020.11,QUARTA,NAO DISPONIVEL,NAO DISPONIVEL,SAO PAULO,Metropolitana de SAO Paulo,ESTRADA ITAQUAQUECETUBA,"100,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35736E+14,-4.63707E+14,,PEDESTRE,ATROPELAMENTO,1
29.11.20,Vias Municipais,29,NOVEMBRO,2020,2020.11,DOMINGO,03:11:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA ARICANDUVA,"100,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-2,354,064,912,575,470","-46,541,244,557,040,400",AUTOMOVEL,AUTOMOVEL,COLISAO,1
28.11.20,Rodovias,28,NOVEMBRO,2020,2020.11,SABADO,00:45:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,SP 270,"19,5",ESTADUAL,DER,DR10 - SAO Paulo,"-23,592,236,948,339,100","-46,800,949,871,814,000",AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
27.11.20,Vias Municipais,28,NOVEMBRO,2020,2020.11,SEXTA,23:00:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA DOUTOR CANDIDO MOTTA FILHO,"1112,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35587E+14,-4.67601E+14,,MOTOCICLETA,CHOQUE,1
28.11.20,Vias Municipais,28,NOVEMBRO,2020,2020.11,SABADO,20:15:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA JORNALISTA ROBERTO MARINHO,"871,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-2,361,452,451,359,630","-4,669,150,910,552,280",MOTOCICLETA,PEDESTRE,ATROPELAMENTO,1
28.11.20,Vias Municipais,28,NOVEMBRO,2020,2020.11,SABADO,04:03:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA MORVAN DIAS DE FIGUEREDO,"141,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-23,518,473,093,167,300","-4,662,272,750,859,310",AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
28.11.20,Vias Municipais,28,NOVEMBRO,2020,2020.11,SABADO,16:30:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,ESTRADA ITAQUAQUECETUBA,"5530,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23803104918,-4.66304E+14,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
26.11.20,NAO DISPONIVEL,27,NOVEMBRO,2020,2020.11,QUINTA,21:13:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,,NAO DISPONIVEL,1
25.11.20,Vias Municipais,26,NOVEMBRO,2020,2020.11,QUARTA,10:30:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,RUA ERNEST RENAM,"1032,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-23,614,062,700,005,200","-46,724,471,817,788,600",MOTOCICLETA,MOTOCICLETA,COLISAO,1
25.11.20,Vias Municipais,25,NOVEMBRO,2020,2020.11,QUARTA,01:45:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,RUA DEPUTADO LAERCIO CORTE,"1200,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.36316E+13,-4.67246E+14,,MOTOCICLETA,OUTROS,1
24.11.20,Vias Municipais,24,NOVEMBRO,2020,2020.11,TERCA,22:40:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA ITAIM,"266,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.34926E+14,-4.63905E+14,AUTOMOVEL,BICICLETA,OUTROS,1
23.11.20,NAO DISPONIVEL,23,NOVEMBRO,2020,2020.11,SEGUNDA,12:18:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,MOTOCICLETA,CHOQUE,1
22.11.20,Rodovias,22,NOVEMBRO,2020,2020.11,DOMINGO,18:25:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,SP 021,"3,0",ESTADUAL,CONCESSION\'c1RIA-ARTESP,CCR RODOANEL,"-23,428,182,872,628,000","-4,675,297,979,420,820",,MOTOCICLETA,OUTROS,1
22.11.20,Vias Municipais,22,NOVEMBRO,2020,2020.11,DOMINGO,05:50:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA GOVERNADOR CARVALHO PINTO,"2400,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-23,515,281,546,592,200","-4,653,308,139,957,120",,AUTOMOVEL,CHOQUE,1
